project_name,class_name,implements,method_count,average_param_count,total_param_count,total_var_count,average_var_count,total_line_count,average_line_count,class_last_name,class_last_name_is_different,class_implements_last_name,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99,implements_name,pattern
3taps-Java-Client,GeocoderRequest,False,16,0.5,8,8,0.5,16,1.0,request,True,,-0.9836840047501028,0.20964795308342823,-0.18129339781201756,0.2535264346903811,0.5781781094459196,-0.8927855443519851,0.21019087440799922,-0.26407918869517744,-1.13877679190288,-0.4230423141270876,-0.25674544167122804,-0.05890980315840958,-0.4070563420730953,0.34518912560209475,0.18684533945937196,0.416287694281588,0.08833969814440934,0.1506760942187005,-0.5313022489038607,-1.0835791675684352,-0.44067359168548137,0.22094079577194256,0.48718287124453735,0.29045550296238315,0.6948124562234929,0.8340462801667551,-0.8738295011377583,0.939663240298008,-0.6923532172416648,0.7308369867969304,0.9429033612832427,0.47141234017908573,0.244904136993379,-0.9533818084746599,-0.708889301167801,-0.20468555231733868,0.09491067756607663,0.1238377730648305,0.5720744918410977,-0.472665116423741,-0.2331445909027631,-0.5714198928326368,0.7538044932298362,0.2615263205370866,0.20602099471337473,-0.2391462993885701,-0.09630527053620123,-0.84869395258526,0.280398515703079,0.45321548404172063,-0.027600128979732592,-0.4329591612331569,0.4483245270093903,-0.25689067237544805,0.18946341333988434,0.7121056347774962,0.521239488851279,0.19577341695063902,0.22694266552571207,1.1852073898383726,-0.13319962593959644,0.07459829389699735,0.6938652642226467,0.8344480758144831,-0.6248046301770955,0.11671882787292513,0.7907287922765439,0.19436772946695177,0.21299840637948364,0.7501878240145743,0.2582591708827143,-0.17305916759263104,0.26609858583833557,0.30963909325267497,0.052887602912960574,0.1035665223438021,0.015348967659519985,0.3265258208460485,-0.2229263563058339,-0.8518226160667837,-0.1416906858115302,-0.2329434194446852,0.2645975068056335,0.46261259145103395,0.3374622617654192,0.3031285211521511,0.1398293474582412,0.5199012213852257,-0.12811834966608635,-0.08653495799565765,0.5116052892214308,-0.014206466570612974,0.5747228544205427,-0.14552584486470246,0.42908186244312674,-0.4116720389574766,0.16548130298421407,-0.34197422276095796,-0.11315617214980496,0.5339472766111916,,
3taps-Java-Client,GeocoderResponse,False,6,0.5,3,3,0.5,6,1.0,response,True,,-0.9792129629188113,0.21412154245707724,-0.1639375518490043,0.2896456643939018,0.5629782875378927,-0.9033465228146977,0.18036245978954765,-0.24052560784750515,-1.0618836134672165,-0.3303733327322536,-0.24750088403622308,-0.062379295420315534,-0.37531352705425686,0.3385331229203277,0.16249998291702164,0.3853021359278096,0.06738014250165886,0.07805384240216678,-0.5202950164675713,-1.036418283979098,-0.44278864603903556,0.2483343237804042,0.44698817241523003,0.24665994611051348,0.660419891277949,0.7214897659917673,-0.8656455021765497,0.9452482652333047,-0.7274338702360789,0.6416426930162642,0.9031251702043745,0.46223745453688836,0.26427240835295784,-0.8667595369948281,-0.6893666634956995,-0.15856194465110698,0.11535211053625163,0.08801626310580307,0.49881558554867905,-0.4192742941280206,-0.22933467032594812,-0.5281499398665296,0.6728227337201437,0.22256367508735922,0.22643988620903757,-0.1636808816757467,-0.07674315830485688,-0.7883344933701059,0.2969239478309949,0.4471238727370898,0.0034190998089292813,-0.39527811772293514,0.4387524152795474,-0.18149881406376758,0.18663972429931164,0.6390863586631086,0.5314409107797675,0.20070551935997274,0.20408266368839476,1.1539514776733186,-0.14684460927835769,0.07126659615379241,0.655374337401655,0.7797575005226665,-0.591997768316004,0.0988005759815375,0.7426967333174415,0.14351130463182926,0.18746992904278967,0.7010818036894003,0.2225706244094504,-0.14052174550791582,0.2518888678556929,0.26986175237430465,0.049662254854208894,0.09893783839005563,0.025158157106488943,0.3100501456194454,-0.196495752212488,-0.8294150191876624,-0.1531653141654614,-0.20275033226547143,0.20070773570073974,0.4678344792789883,0.29406048895584214,0.30283186750279534,0.125200881739147,0.4974301602277491,-0.08874602315740453,-0.00042329873475763533,0.5115849698583285,0.04861313208109803,0.5389545237024626,-0.12850230828755432,0.43977150486575234,-0.40480482826630276,0.1520450523433586,-0.283783376423849,-0.10100111903415786,0.4954559240076277,,
3taps-Java-Client,CreateResponse,False,4,0.5,2,2,0.5,4,1.0,response,True,,-1.2030110423054015,0.42066079271691187,-0.10261759048859988,0.4227369161588805,0.5196787257279668,-0.992157227226666,0.19823680924517767,-0.2968487403787939,-1.0175911986402102,-0.37465401206697735,-0.14019453525543213,-0.018691201827355793,-0.37421251414343715,0.2588718550479306,0.23300142725929618,0.4437383711338043,0.10188575621162142,0.020618817635944912,-0.7038725188800267,-1.0418443083763123,-0.48386393434235025,0.2691378252846854,0.5712497894253049,0.3999208330975047,0.5701870854411807,0.836616749210017,-0.9890026226639748,0.9692963085004261,-0.7203498748796326,0.7430433418069567,0.7933009884187153,0.7170021895851407,0.24063762596675328,-0.9230006762913295,-0.725631867136274,-0.16417297987001284,0.27392780940447536,0.0813586852912392,0.6885922291715231,-0.3575610805835043,-0.1852148455966796,-0.6286049405378955,0.8734290557248252,0.04413488560489246,0.21741907085691178,-0.2080137330506529,-0.030592898971268108,-0.8547418347692916,0.2116069234907627,0.47448156774044037,0.022308696477141763,-0.3618422437991415,0.4380170027060168,-0.2742353209427425,0.09319891620959554,0.678227781185082,0.5884820840188435,0.20722098009926931,0.29975403347218943,1.1992931876863753,-0.05281375002648149,0.118134916094797,0.7866456040314266,0.7310103915099587,-0.648657038807869,-0.004254948879991259,0.9821351724011558,0.15795943975847745,0.2935944955263819,0.7755360417068005,0.11440012497561318,-0.24411213570939644,0.17887441075540014,0.3761543205806187,-0.05197414556252105,0.08901886169665627,0.059289886483124325,0.35841662396809887,-0.24754584700401341,-0.903835871389934,-0.0022162293483104023,-0.17878776416182518,0.2630096881517342,0.4678738755839212,0.19011622587484972,0.3310306114809854,0.13246975945574896,0.6730589313166482,-0.10500164276787213,0.071136155298778,0.6481901982000896,0.04042273759841919,0.5196995639375278,-0.14043748964156424,0.7254884349448341,-0.4973280280828476,0.19714254140853882,-0.24263021403125354,-0.1286589971610478,0.4983442170279367,,
3taps-Java-Client,DeleteResponse,False,2,0.5,1,1,0.5,2,1.0,response,True,,-1.20120307803154,0.23018069379031658,-0.31451310714085895,0.3586718887090683,0.550476998090744,-1.131376897295316,0.07778803755839665,-0.2769723137219747,-0.9444755415121714,-0.2591489975651105,-0.2658829527596633,-0.010716161380211512,-0.4260460784037908,0.3934234169622262,0.2539698804418246,0.3183518772323926,0.016218682130177815,0.02727313091357549,-0.3256199508905411,-0.9226899047692617,-0.5103422130147616,0.1811948666969935,0.4616473267475764,0.2904238576690356,0.6545774191617966,0.5978496310611566,-1.1171570370594661,1.2125919659932454,-0.7317722737789154,0.6014180655280749,0.8515935937563578,0.5655829707781473,0.3231233557065328,-0.7494156459967295,-0.6533361176649729,-0.14423619707425436,0.03290855698287487,0.1812159481147925,0.4860940178235372,-0.26356625246504944,-0.2553394705367585,-0.3986631116519372,0.5566792773703734,0.19933773018419743,0.16858839988708496,-0.1857892150680224,0.11540112271904945,-0.6152444526863595,0.3499097873767217,0.434792493780454,0.02573689618535961,-0.2508298357327779,0.5252701193094254,-0.08520585779721539,0.2178229714433352,0.5851070818801721,0.5441127916177114,0.2608889490365982,0.38375155503551167,1.27247920135657,-0.281033795637389,0.09210038091987371,0.7970296293497086,0.9409204026063284,-0.5759123812119166,0.01234846810499827,1.0223749180634816,0.15022475365549326,0.07881530995170276,0.8165534536043803,0.23983095586299896,-0.19235301514466605,0.2896341949235648,0.3229931357006232,0.10559301543980837,0.18107648318012556,-0.024393341038376093,0.41635070865352947,-0.2176213494191567,-1.0000632454951603,-0.35933414101600647,-0.10318641488750775,0.2631413669635852,0.5479733099540075,0.17926325307538113,0.22243565196792284,0.19003956221664944,0.6321485290924708,-0.08557074330747128,0.03609341382980347,0.6276406894127528,0.12179619322220485,0.49497316281000775,-0.11510980315506458,0.5580984354019165,-0.5062172263860703,0.21498340306182703,-0.11474555979172389,-0.03196346123392383,0.5233593309919039,,
3taps-Java-Client,UpdateResponse,False,2,0.5,1,1,0.5,2,1.0,response,True,,-1.20120307803154,0.23018069379031658,-0.31451310714085895,0.3586718887090683,0.550476998090744,-1.131376897295316,0.07778803755839665,-0.2769723137219747,-0.9444755415121714,-0.2591489975651105,-0.2658829527596633,-0.010716161380211512,-0.4260460784037908,0.3934234169622262,0.2539698804418246,0.3183518772323926,0.016218682130177815,0.02727313091357549,-0.3256199508905411,-0.9226899047692617,-0.5103422130147616,0.1811948666969935,0.4616473267475764,0.2904238576690356,0.6545774191617966,0.5978496310611566,-1.1171570370594661,1.2125919659932454,-0.7317722737789154,0.6014180655280749,0.8515935937563578,0.5655829707781473,0.3231233557065328,-0.7494156459967295,-0.6533361176649729,-0.14423619707425436,0.03290855698287487,0.1812159481147925,0.4860940178235372,-0.26356625246504944,-0.2553394705367585,-0.3986631116519372,0.5566792773703734,0.19933773018419743,0.16858839988708496,-0.1857892150680224,0.11540112271904945,-0.6152444526863595,0.3499097873767217,0.434792493780454,0.02573689618535961,-0.2508298357327779,0.5252701193094254,-0.08520585779721539,0.2178229714433352,0.5851070818801721,0.5441127916177114,0.2608889490365982,0.38375155503551167,1.27247920135657,-0.281033795637389,0.09210038091987371,0.7970296293497086,0.9409204026063284,-0.5759123812119166,0.01234846810499827,1.0223749180634816,0.15022475365549326,0.07881530995170276,0.8165534536043803,0.23983095586299896,-0.19235301514466605,0.2896341949235648,0.3229931357006232,0.10559301543980837,0.18107648318012556,-0.024393341038376093,0.41635070865352947,-0.2176213494191567,-1.0000632454951603,-0.35933414101600647,-0.10318641488750775,0.2631413669635852,0.5479733099540075,0.17926325307538113,0.22243565196792284,0.19003956221664944,0.6321485290924708,-0.08557074330747128,0.03609341382980347,0.6276406894127528,0.12179619322220485,0.49497316281000775,-0.11510980315506458,0.5580984354019165,-0.5062172263860703,0.21498340306182703,-0.11474555979172389,-0.03196346123392383,0.5233593309919039,,
3taps-Java-Client,BestMatchResponse,False,4,0.5,2,2,0.5,4,1.0,response,True,,-0.9195889191968101,0.20666382674660003,-0.1995864913000592,0.25880350917577744,0.5124053061008453,-0.8553537971207074,0.16707618740786398,-0.23612853192857333,-0.9673631148678916,-0.3176585648741041,-0.23066180026424782,-0.03700186950819833,-0.31679356577140944,0.33205161509769304,0.1663406688936188,0.31860906989147353,0.06662379604365144,0.09163212776184082,-0.4506672312106405,-0.9139954213585172,-0.43612777321998564,0.2083801446216447,0.4020797522472484,0.23774755213941848,0.6116832931126867,0.6409039140811988,-0.8145036907600505,0.89998994355223,-0.6466782582657677,0.5861622174935681,0.8237933133329663,0.4005455926193723,0.21673353205967164,-0.775980029787336,-0.6186431135450091,-0.16563579978953516,0.07545720759247031,0.11176233339522566,0.4841926598123142,-0.3547809624911419,-0.21569246692316874,-0.46149999807987896,0.6019042198147092,0.19738405370818718,0.17297580891421863,-0.1754392720758915,-0.04358245751687458,-0.6990666300324457,0.28045316093734335,0.4087186189634459,0.02097446805730994,-0.3466236772281783,0.4032554610499314,-0.15590047596820764,0.17574741052729742,0.5800810903310776,0.503999337553978,0.19654892797448806,0.21486828529409,1.0704459782157625,-0.14906183470572745,0.055585777653115134,0.6265028571443898,0.7374326235481671,-0.5362370482512883,0.07763334762837205,0.6988955459424427,0.10952718369662762,0.14098476565309934,0.6750855275562831,0.2155877503433398,-0.155045961695058,0.25043119244011386,0.2666222753801516,0.04955249944967883,0.0982540835227285,0.004275646060705185,0.29726996475697626,-0.194564765053136,-0.7861560913068908,-0.1764800777392728,-0.16754731394757982,0.19641643052455038,0.44703744617956026,0.2650075536221266,0.27333987078496386,0.09525439835020474,0.4745528554277761,-0.08009093121758529,0.007853182298796517,0.47621012439153027,0.03621989648256983,0.5099928049104554,-0.11111686486817364,0.41717116960457395,-0.4142925132598196,0.15320848640320556,-0.24134770162137492,-0.08662935545934099,0.4362127919282232,,
3taps-Java-Client,SearchRequest,True,34,0.6470588235294118,22,22,0.6470588235294118,54,1.588235294117647,request,True,request,-1.1848331120817912,0.36276373968341913,-0.26772736631676386,0.4468194417998023,0.5321283596514286,-1.0349543180166818,0.23370773959891528,-0.30494368022131124,-0.9932922608722216,-0.24448997295667663,-0.15141600396788724,0.11181979110309233,-0.1316919625073072,0.42148278663256045,0.12816459834963703,0.35291686538143896,0.011008750930985158,-0.023346390842791945,-0.6721306291633639,-0.8847304957854594,-0.7602235722815853,0.30079776153032634,0.3867340836595027,0.22062886813548446,0.7481711019558468,0.45270736250844407,-0.9936276573685116,1.099332165401215,-0.7920521766953599,0.5179634937794408,0.9110364329669325,0.45318419029722096,0.3457903034540814,-0.7080687501537346,-0.8110508925827413,-0.04605018077204111,0.18776428688788552,0.011641739771283906,0.5216647283864561,-0.32139330184697334,-0.2567771952492238,-0.5509459792968185,0.6603515398335355,-0.06400860002232266,0.2279140810246697,-0.13432272313692575,0.007617437807343306,-0.7716543571274171,0.36779836143484745,0.562208235370873,0.1592230209344784,-0.27900526553242544,0.49334700498997563,-0.060845858288993096,0.16762884738373346,0.49645753355493405,0.7313644553309885,0.32290133037979063,0.21197907804061883,1.1996056969309676,-0.176867607499248,0.03970635100000206,0.6713247122938862,0.6566113731449191,-0.6202500676147469,-0.06294145370932595,0.717787256774803,-0.2345879857653174,0.13146329516459299,0.7021333834948553,0.08853666746758738,-0.21684856682576925,0.19468772701448064,0.29202872567981397,-0.053054432115710246,-0.038866885123846666,0.020119892807955713,0.27305664243872396,-0.20514422635301605,-0.8425885832322568,-0.11579527752306687,-0.18817338745923307,0.10869756137053001,0.5936695914822577,0.16907197570471072,0.3197557536521177,0.004954706053196013,0.6030148913141811,-0.014601088962624728,0.31697353448761606,0.6005743312724363,0.1747150827391908,0.5519182870924558,-0.13833901479347854,0.5926338513435303,-0.6813461427073711,0.07001073769462327,-0.08316540863932292,-0.12341408130790417,0.4060440852933017,Request,
3taps-Java-Client,SearchResponse,False,8,0.5,4,4,0.5,8,1.0,response,True,,-1.0591083367665608,0.25061197211034597,-0.20474909233550231,0.3545595154166222,0.49963242510954536,-0.9251831521590551,0.08078609496199836,-0.23512751230349144,-0.8785723015666008,-0.2077945524904256,-0.20800550176451604,-0.0648512601852417,-0.37934201111396154,0.2993913189818462,0.19657578100838388,0.2799359902739525,0.01633367616062363,-0.05238099048535029,-0.3766964460412661,-0.8727308735251427,-0.3877042493472497,0.1949395810564359,0.39921292662620544,0.2418447483020524,0.5265661994616191,0.5641619740674894,-0.9063286781311035,1.0175426832089822,-0.6794270634651184,0.5394314696391423,0.7447612644483645,0.4576898644367854,0.28408654431502023,-0.6918669578929743,-0.5938528170188268,-0.08305407048513493,0.10761766779857378,0.10461461668213208,0.4035965392986933,-0.27724551800638436,-0.18945188739647467,-0.4186450077841679,0.5421851574753721,0.17113444401572148,0.20429426009456317,-0.1128678984940052,0.06238738695780436,-0.5870928132285674,0.27520059868693353,0.4057733391722043,0.008487075955296556,-0.2552860846122106,0.4566554124156634,-0.06122723491862416,0.17386751969655354,0.5020202755928039,0.47806265751520793,0.2113337398817142,0.2647730275988579,1.043892185886701,-0.2222638301551342,0.08949524043127895,0.64388149343431,0.7451870719591777,-0.5088736283282439,0.03958668485283852,0.8510391826430956,0.17118118467430274,0.09535693762203058,0.6699152320623398,0.2011075840331614,-0.12033749669790268,0.2434483786424001,0.2689981686882675,0.08835800783708692,0.11430642623454332,0.019364812504500152,0.34839518785787127,-0.1587552245395879,-0.8435749327143033,-0.2625833537429571,-0.11567383715203808,0.18499169878972074,0.452461905280749,0.16432610225553315,0.23284877041975657,0.12263961536809802,0.5020962253212928,-0.04222108100851377,0.053621326386928556,0.5794274530063073,0.14700232843557995,0.44006374180316926,-0.10784161203385641,0.5575577586889267,-0.4286025238533815,0.16135951448231936,-0.1434841279561321,-0.059102040622383355,0.44912309100230535,,
3taps-Java-Client,SummaryRequest,True,6,0.6,3,3,0.6,7,1.4,request,True,request,-1.1094770159186989,0.3717877878968058,-0.2676327618417041,0.43131011441863815,0.48852854042217647,-0.9819103001520552,0.2560851198845896,-0.29705187887081813,-0.909757064591194,-0.2265393011079266,-0.11289189850654581,0.16498526121521817,-0.01915420794153008,0.4202284223303713,0.09608862533009258,0.3166700944561383,0.008605525411408523,-0.0015728309236723802,-0.6854582696125425,-0.7757717558536036,-0.8177708700813097,0.2978504901302272,0.32555770822640123,0.19014498497487914,0.7270801529802126,0.349333970486347,-0.9132232167597475,1.0224518750248284,-0.7446549154561142,0.4406442179762084,0.8586621477172293,0.392765236568862,0.3085267569484382,-0.6241391785442829,-0.780148433970994,-0.04232073645910312,0.18806739883690043,-0.007663862843965662,0.5201613246623812,-0.28085471728238565,-0.24335943690725956,-0.5285704381250101,0.616686786557066,-0.13956909716643137,0.19746998954435874,-0.13538480515929002,0.00857004056461878,-0.7445929649703461,0.3634790264969242,0.5456969509350842,0.20592695867225272,-0.24972812458872795,0.45147024518970785,-0.041433441227880015,0.14404156304703192,0.4362011577548652,0.7472843178387346,0.32100253378779725,0.17893657929681497,1.1303017807417903,-0.13722497321151453,0.01727718320386163,0.6209298919500976,0.5619887339015459,-0.5840196419378807,-0.09680436435958435,0.6009860011781084,-0.35444324617755824,0.11475572471731696,0.6504843251715446,0.04490267369767715,-0.2394909245154724,0.17635112928611965,0.2719835418513334,-0.09157002820023175,-0.06732867921477761,0.008151893857224235,0.224672287847076,-0.19948272410266357,-0.7694687892136902,-0.06030297253666253,-0.18263689226246085,0.07084847678398264,0.576877696503853,0.14782000389271255,0.31692980101396295,-0.04651298168404349,0.5752170222072766,-0.0037781254324162827,0.39258077920510853,0.5464685453936972,0.16524870436767053,0.5396968848232565,-0.1275390187792223,0.5643745897145107,-0.7067985424193842,0.04170430917292833,-0.038593505926687144,-0.14014893231094525,0.3361223652830412,Request,
3taps-Java-Client,SummaryResponse,False,4,0.5,2,2,0.5,4,1.0,response,True,,-0.8178786367643625,0.1680545351409819,-0.11236017907503992,0.24440046912059188,0.42640558583661914,-0.7508368846029043,0.14157910668291152,-0.19747281758463942,-0.7865620588418096,-0.23171370280033443,-0.18751098265056498,-0.04037832445465028,-0.2998538321116939,0.2528090100240661,0.13445192293147556,0.3047162536531687,0.027666728710755706,0.041639318224042654,-0.4141587410122156,-0.8051917809061706,-0.36183452198747545,0.19672377593815327,0.3521855124272406,0.1886827027774416,0.5295202611014247,0.538390550063923,-0.7199669883120805,0.7722645787289366,-0.5976587031036615,0.48800152353942394,0.6858174996450543,0.4090649983845651,0.22464419691823423,-0.6555932816118002,-0.5436205165460706,-0.13115747057599947,0.09786675855866633,0.06705280032474548,0.3997407699935138,-0.3167039181571454,-0.16502675524679944,-0.41057239030487835,0.5254345164867118,0.13852265034802258,0.18314668000675738,-0.15173585759475827,-0.012790564680472016,-0.5879129368113354,0.23946383479051292,0.37795322109013796,0.024392583014559932,-0.29707363341003656,0.35120329493656754,-0.1108626786081004,0.13674544604145922,0.4913129908964038,0.4443236836232245,0.1614571015816182,0.18301617621909827,0.9538937308825552,-0.13642540690489113,0.0815607393742539,0.5618683286011219,0.6104815563885495,-0.4876706777140498,0.052427498856559396,0.6296706895809621,0.09390653838636354,0.13737625791691244,0.5697551723569632,0.16190924489637837,-0.12350290385074914,0.1969035378715489,0.22089762258110568,0.03832282903022133,0.09409899171441793,0.001859472133219242,0.25820101611316204,-0.1593707762658596,-0.6925116162747145,-0.12223449640441686,-0.1476054845843464,0.16682167573162587,0.3979570069350302,0.18716733675682917,0.25308454572223127,0.10130122533882968,0.40862947795540094,-0.09367766312789172,0.019580707885324955,0.4251569522311911,0.06138330022804439,0.4262985363602638,-0.10922244633547962,0.39918481558561325,-0.33723730051133316,0.11781782010802999,-0.20596245722845197,-0.07418726332252845,0.39079279731959105,,
